ID	Labels	InitialLabels
9461	Anger	Anger
9772	Joy	Joy
10863	Joy	Neutral
8517	Anger	Anger
7446	Neutral	Neutral
7977	Joy	Joy
7866	Sadness	Neutral
9594	Sadness	Neutral
8168	Fear	Fear
7690	Anger	Neutral
6957	Love	Neutral
10218	Joy	Joy
12735	Neutral	Neutral
11682	Anger	Anger
10065	Neutral	Neutral
8019	Neutral	Neutral
8096	Joy	Neutral
7525	Joy	Neutral
11228	Anger	Anger
11913	Neutral	Neutral
7883	Joy	Joy
7578	Joy	Joy
9122	Joy	Joy
8756	Joy	Joy
11886	Neutral	Neutral
11074	Neutral	Neutral
12696	Joy	Joy
10600	Anger	Anger
8922	Sadness	Sadness
7416	Joy	Joy
11275	Joy	Joy
7517	Sadness	Sadness
8492	Neutral	Neutral
9694	Joy	Joy
11044	Joy	Joy
10617	Fear	Fear
10773	Neutral	Neutral
6865	Anger	Anger
10174	Joy	Neutral
10276	Joy	Joy
12162	Neutral	Neutral
9424	Neutral	Neutral
6666	Joy	Joy
8875	Joy	Joy
9496	Neutral	Neutral
8535	Anger	Anger
6715	Anger	Anger
9602	Neutral	Neutral
8556	Joy	Joy
8992	Fear	Fear
8209	Anger	Anger
10149	Fear	Fear
8768	Anger	Anger
11839	Neutral	Neutral
12074	Sadness	Neutral
8347	Neutral	Neutral
8641	Joy	Neutral
6644	Anger	Anger
10779	Neutral	Neutral
6843	Joy	Joy
8795	Joy	Joy
11879	Neutral	Neutral
9797	Anger	Anger
10543	Anger	Anger
12452	Sadness	Sadness
7336	Fear	Fear
7058	Anger	Anger
12410	Anger	Anger
12583	Anger	Neutral
7946	Neutral	Neutral
9330	Neutral	Neutral
10012	Joy	Joy
