ID	Labels	InitialLabels
11234	Neutral	Neutral
11991	Neutral	Love
11940	Joy	Neutral
11894	Neutral	Neutral
7465	Neutral	Neutral
7110	Anger	Anger
9382	Neutral	Neutral
10736	Neutral	Joy
7470	Sadness	Sadness
9053	Sadness	Sadness
10479	Neutral	Joy
10801	Joy	Neutral
9872	Sadness	Anger
12687	Neutral	Neutral
6998	Neutral	Neutral
6782	Joy	Joy
9816	Joy	Joy
9650	Neutral	Neutral
9312	Joy	Joy
10004	Neutral	Anger
10461	Sadness	Anger
11160	Fear	Neutral
9636	Joy	Joy
9890	Sadness	Neutral
6799	Sadness	Fear
8009	Neutral	Neutral
8612	Sadness	Sadness
10955	Neutral	Joy
7903	Anger	Anger
9229	Neutral	Joy
6805	Sadness	Anger
7021	Neutral	Neutral
7819	Neutral	Neutral
9482	Sadness	Sadness
7000	Neutral	Neutral
7008	Neutral	Neutral
9817	Neutral	Neutral
8389	Neutral	Neutral
10976	Neutral	Neutral
9130	Sadness	Anger
11516	Love	Neutral
7272	Sadness	Neutral
6694	Neutral	Neutral
11865	Neutral	Neutral
8033	Neutral	Neutral
12816	Neutral	Neutral
8243	Neutral	Joy
12820	Sadness	Anger
7814	Joy	Joy
8672	Neutral	Neutral
9018	Neutral	Neutral
11138	Neutral	Neutral
12260	Sadness	Anger
8906	Sadness	Anger
10767	Fear	Neutral
9491	Neutral	Neutral
9522	Fear	Neutral
10102	Neutral	Neutral
10221	Neutral	Joy
8771	Neutral	Anger
6930	Neutral	Anger
7379	Neutral	Neutral
10786	Anger	Sadness
11599	Joy	Neutral
9520	Sadness	Neutral
7754	Anger	Anger
12442	Neutral	Neutral
10659	Neutral	Neutral
9025	Neutral	Neutral
10117	Sadness	Anger
8029	Neutral	Neutral
8163	Neutral	Neutral
11505	Love	Love
8129	Neutral	Sadness
9099	Anger	Anger
8327	Anger	Anger
9461	Sadness	Anger
9772	Joy	Joy
10863	Joy	Neutral
8517	Neutral	Anger
7446	Neutral	Neutral
7977	Joy	Joy
7866	Sadness	Neutral
9594	Sadness	Neutral
8168	Fear	Fear
7690	Anger	Neutral
6957	Love	Neutral
10218	Joy	Joy
12735	Neutral	Neutral
11682	Neutral	Anger
10065	Neutral	Neutral
8019	Neutral	Neutral
8096	Joy	Neutral
7525	Joy	Neutral
11228	Sadness	Anger
11913	Neutral	Neutral
7883	Neutral	Joy
7578	Neutral	Joy
9122	Neutral	Joy
8756	Joy	Joy
11886	Neutral	Neutral
11074	Neutral	Neutral
12696	Neutral	Joy
10600	Neutral	Anger
8922	Sadness	Sadness
7416	Neutral	Joy
11275	Joy	Joy
7517	Sadness	Sadness
8492	Neutral	Neutral
9694	Neutral	Joy
11044	Neutral	Joy
10617	Neutral	Fear
10773	Neutral	Neutral
6865	Joy	Anger
10174	Joy	Neutral
10276	Joy	Joy
12162	Neutral	Neutral
9424	Neutral	Neutral
6666	Neutral	Joy
8875	Neutral	Joy
9496	Neutral	Neutral
8535	Neutral	Anger
6715	Sadness	Anger
9602	Neutral	Neutral
8556	Neutral	Joy
8992	Fear	Fear
8209	Anger	Anger
10149	Neutral	Fear
8768	Anger	Anger
11839	Neutral	Neutral
12074	Sadness	Neutral
8347	Neutral	Neutral
8641	Joy	Neutral
6644	Sadness	Anger
10779	Neutral	Neutral
6843	Joy	Joy
8795	Neutral	Joy
11879	Neutral	Neutral
9797	Sadness	Anger
10543	Neutral	Anger
12452	Neutral	Sadness
7336	Neutral	Fear
7058	Neutral	Anger
12410	Neutral	Anger
12583	Anger	Neutral
7946	Neutral	Neutral
9330	Neutral	Neutral
10012	Joy	Joy
