ID	Labels	InitialLabels
1685	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2897	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2291	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2535	Neutral	Neutral
2050	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1829	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2268	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3119	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1374	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3289	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1332	Neutral	Neutral
1609	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2896	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1958	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2417	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2670	Neutral	Neutral
2153	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1642	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3149	Neutral	Neutral
3187	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2496	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2149	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1719	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3168	Neutral	Neutral
2198	Neutral	Neutral
1703	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1951	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2907	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2446	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3229	Neutral	Neutral
3002	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1396	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2882	Neutral	Neutral
2510	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3250	Neutral	Neutral
2275	Neutral	Neutral
2057	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3015	Neutral	Neutral
2466	Neutral	Neutral
2461	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2165	Neutral	Neutral
2940	Neutral	Neutral
2002	Neutral	Neutral
3300	Neutral	Neutral
2517	Sadness	Neutral
1501	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1649	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2113	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2208	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3291	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2232	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2262	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1906	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3045	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1402	Neutral	Neutral
2120	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1696	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2738	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1626	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2989	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1420	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1452	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2312	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3101	Neutral	Neutral
3228	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2233	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2667	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2815	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1858	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2775	Joy	Neutral
1842	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2905	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1408	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2085	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2213	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2481	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1940	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1932	Neutral	Neutral
2996	Joy	Neutral
2334	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2512	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1507	Neutral	Neutral
2691	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2283	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1952	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1888	Neutral	Neutral
3208	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2343	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2017	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3184	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2619	Neutral	Neutral
2261	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2953	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2651	Neutral	Neutral
2297	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1538	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1523	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2030	Neutral	Neutral
2716	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2398	Neutral	Neutral
2388	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2925	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3096	Neutral	Neutral
1591	Neutral	Neutral
2625	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1560	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2558	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3309	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1963	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1865	Neutral	Neutral
3074	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1839	Neutral	Neutral
2176	Neutral	Neutral
3236	Neutral	Neutral
2834	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2419	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2142	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2254	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1918	Neutral	Neutral
3006	Neutral	Neutral
2722	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2918	Neutral	Neutral
2340	Neutral	Neutral
3218	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2364	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1943	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1892	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2908	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2067	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2822	Neutral	Neutral
3109	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1416	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2373	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1550	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2806	Neutral	Neutral
3064	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1481	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2613	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3121	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2136	Neutral	Neutral
1602	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3314	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1985	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2336	Neutral	Neutral
3157	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1533	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1553	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3274	Neutral	Neutral
2204	Neutral	Neutral
2183	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2758	Neutral	Neutral
3092	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1646	Neutral	Neutral
2134	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3257	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1887	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1981	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1446	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1611	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1495	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2571	Neutral	Neutral
2771	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2676	Neutral	Neutral
2935	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2463	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2685	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3326	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3206	Neutral	Neutral
2993	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2427	Neutral	Neutral
1548	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3016	Neutral	Neutral
1328	Fear	Neutral
1928	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2533	Neutral	Neutral
2302	Neutral	Neutral
1458	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2960	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3004	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3173	Neutral	Neutral
1942	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2487	Neutral	Neutral
1546	Neutral	Neutral
2761	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2369	Neutral	Neutral
2411	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1544	Neutral	Neutral
3211	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2554	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2031	Neutral	Neutral
2325	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2802	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2673	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2125	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1869	Joy	Neutral
2649	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1699	Neutral	Neutral
1860	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2987	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1826	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2501	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1522	Neutral	Neutral
1347	Neutral	Neutral
2998	Anger	Neutral
1597	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2857	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1617	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1762	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3295	Neutral	Neutral
1589	Joy	Neutral
2271	Neutral	Neutral
2152	Neutral	Neutral
3804	Neutral	Neutral
3996	Neutral	Neutral
3824	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3944	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3520	Neutral	Neutral
3600	Neutral	Neutral
3857	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3644	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3556	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4042	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3353	Neutral	Neutral
3685	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3550	Neutral	Neutral
3961	Neutral	Neutral
3464	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3698	Neutral	Neutral
3739	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3680	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3336	Sadness	Neutral
3471	Neutral	Neutral
3771	Neutral	Neutral
3755	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4068	Neutral	Neutral
3557	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3825	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3691	Neutral	Neutral
4025	Neutral	Neutral
4061	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3706	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3364	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3872	Joy	Neutral
4015	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3724	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3393	Neutral	Neutral
3404	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3387	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3618	Neutral	Neutral
3794	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3673	Neutral	Neutral
3584	Neutral	Neutral
3637	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3435	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3379	Neutral	Neutral
3646	Neutral	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3628	Neutral	Neutral
3654	Neutral	Neutral
3726	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3481	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3588	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3759	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3805	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3498	Neutral	Neutral
3540	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3930	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3610	Neutral	Neutral
3821	Neutral	Neutral
3623	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3431	Neutral	Neutral
3793	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3553	Neutral	Neutral
3358	Neutral	Neutral
3574	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4040	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4022	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3757	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3722	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3795	Neutral	Neutral
3784	Neutral	Neutral
3562	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4080	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3482	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3489	Neutral	Neutral
3910	Neutral	Neutral
3592	Neutral	Neutral
3613	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4078	Neutral	Neutral
3624	Neutral	Neutral
3573	Neutral	Neutral
3713	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4011	Neutral	Neutral
3405	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3571	Neutral	Neutral
3988	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3749	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3587	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3604	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4050	Neutral	Neutral
3753	Neutral	Neutral
3958	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3813	Neutral	Neutral
3647	Neutral	Neutral
3668	Neutral	Neutral
3769	Neutral	Neutral
3862	Neutral	Neutral
3873	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3907	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3970	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3887	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3609	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3968	Neutral	Neutral
3541	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3960	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3429	Neutral	Neutral
3745	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3892	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4081	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3995	Neutral	Neutral
3508	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3440	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3368	Anger	Neutral
3638	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3365	Neutral	Neutral
3812	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4065	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3621	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3362	Neutral	Neutral
3788	Neutral	Neutral
3929	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3523	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3565	Neutral	Neutral
3875	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3762	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3674	Neutral	Neutral
3723	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3877	Neutral	Neutral
3693	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3558	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3719	Neutral	Neutral
3526	Neutral	Neutral
3576	Neutral	Neutral
3809	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3982	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3455	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3409	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3819	Neutral	Neutral
3750	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3510	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3830	Neutral	Neutral
3914	Neutral	Neutral
3453	Neutral	Neutral
3858	Love	Neutral
3419	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3829	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3582	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3866	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3754	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4049	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3861	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3742	Neutral	Neutral
3758	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3661	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3475	Neutral	Neutral
3738	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3939	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4002	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3928	Neutral	Neutral
3743	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3953	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3919	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3418	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3548	Neutral	Neutral
3962	Neutral	Neutral
3993	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3602	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3665	Neutral	Neutral
3517	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4069	Anger	Neutral
4077	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3729	Neutral	Neutral
3925	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3490	Neutral	Neutral
3980	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3468	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3888	Neutral	Neutral
3949	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4047	Neutral	Neutral
4057	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3799	Neutral	Neutral
3497	Neutral	Neutral
4000	Neutral	Neutral
3448	Neutral	Neutral
3462	Neutral	Neutral
3598	Neutral	Neutral
3411	Neutral	Neutral
3400	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3361	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3516	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3575	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3703	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3926	Neutral	Neutral
4076	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4056	Neutral	Neutral
3342	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3414	Neutral	Neutral
3897	Neutral	Neutral
3337	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3871	Neutral	Neutral
3965	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3937	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3417	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3333	Anger	Neutral
3499	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3511	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3538	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3544	Neutral	Neutral
3578	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3386	Neutral	Neutral
3432	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3416	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3859	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3383	Neutral	Neutral
3886	Neutral	Neutral
3662	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3975	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4039	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3923	Neutral	Neutral
3395	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3433	Neutral	Neutral
3459	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3443	Neutral	Neutral
3341	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3504	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3905	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3851	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3648	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3843	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3477	Sadness	Neutral
3860	Neutral	Neutral
3401	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3328	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3595	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3434	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3978	Neutral	Neutral
3848	Neutral	Neutral
3423	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3969	Neutral	Neutral
3701	Neutral	Neutral
3334	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4006	Neutral	Neutral
3885	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3677	Neutral	Neutral
3773	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3619	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4033	Neutral	Neutral
4063	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3763	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4029	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3484	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3456	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3349	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3922	Neutral	Neutral
3951	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3441	Neutral	Neutral
3630	Neutral	Neutral
3932	Neutral	Neutral
3747	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3589	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3878	Neutral	Neutral
3725	Neutral	Neutral
3338	Anger	Neutral
3898	Sadness	Neutral
3551	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3554	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3682	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3442	Neutral	Neutral
3803	Neutral	Neutral
3976	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3889	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3837	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4052	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4020	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3590	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3950	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3492	Neutral	Neutral
3552	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3658	Neutral	Neutral
4021	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3639	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3542	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3893	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3964	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3679	Neutral	Neutral
3864	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3335	Neutral	Neutral
3811	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3424	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
